ID,Name,Price (CZK),Location,Latitude,Longitude,Flat Type,Is New
178917964,Pronájem bytu 1+kk 41 m²,24000,Praha 9 - Kbely,50.11934104647756,14.549418953522444,2,False
3024171596,Pronájem bytu 1+kk 44 m²,24000,Praha 7 - Holešovice,50.09512904647756,14.464894953522444,2,False
581571148,Prodej bytu 1+kk 44 m² (Jednopodlažní),9107000,Praha 5 - Smíchov,50.05999604647756,14.421414953522444,2,False
3333034572,Pronájem bytu 1+kk 28 m²,20000,Praha 10 - Záběhlice,50.042681046477554,14.494553953522445,2,False
1682027084,Prodej bytu 1+kk 62 m²,2604000,Praha 9,50.10116004647756,14.498152953522444,2,False
1399710284,Prodej bytu 1+kk 46 m²,8846000,Praha 5 - Smíchov,50.04868904647756,14.416741953522443,2,False
3846582860,Prodej bytu 1+kk 40 m²,6058000,Praha 4 - Modřany,49.98626104647756,14.432707953522444,2,False
1240003148,Prodej bytu 1+kk 45 m²,6501000,Praha 9 - Hostavice,50.07415204647756,14.574596953522445,2,False
417919564,Prodej bytu 1+kk 40 m²,6252000,Praha 9 - Hostavice,50.07416004647756,14.574462953522444,2,False
2111443532,Pronájem bytu 1+kk 69 m²,24000,Praha 5 - Stodůlky,50.03744704647756,14.358595953522444,2,False
814490188,Prodej bytu 1+kk 63 m²,0,Praha 5 - Zbraslav,49.95574804647756,14.407263953522444,2,False
2732200524,Pronájem bytu 1+kk 54 m²,22000,Praha 7 - Holešovice,50.08885004647755,14.463030953522445,2,False
693576268,Prodej bytu 1+kk 32 m²,5224000,Praha 9 - Satalice,50.10916304647756,14.589488953522444,2,False
333058636,Pronájem bytu 1+kk 48 m²,22000,Praha 10 - Vršovice,50.05721904647756,14.486461953522443,2,False
122036812,Pronájem bytu 1+kk 54 m²,19000,Praha 10 - Záběhlice,50.039850046477554,14.526236953522444,2,False
4188025420,Pronájem bytu 1+kk 32 m²,14000,Praha 10 - Strašnice,50.05204604647756,14.522151953522444,2,False
1725567564,Pronájem bytu 1+kk 32 m²,23000,Praha 4 - Nusle,50.051138046477554,14.456325953522445,2,False
2487206476,Prodej bytu 1+kk 40 m²,6110000,Praha 4 - Chodov,50.01842304647756,14.528169953522443,2,False
3604615756,Prodej bytu 1+kk 39 m²,2462000,Praha 10 - Dolní Měcholupy,50.05430004647756,14.565950953522444,2,False
3889828428,Pronájem bytu 1+kk 54 m²,17000,Praha 9 - Letňany,50.12784404647756,14.531859953522444,2,False
366613068,Pronájem bytu 1+kk 29 m² (Jednopodlažní),19000,Praha 5 - Košíře,50.05628804647756,14.385778953522443,2,False
1254756940,Prodej bytu 1+kk 33 m²,6501000,Praha 9 - Libeň,50.086241046477554,14.495429953522445,2,False
3838308940,Prodej bytu 1+kk 65 m²,3504000,Praha 5 - Třebonice,50.03418904647756,14.313278953522444,2,False
2580157004,Prodej bytu 1+kk 48 m²,8586000,Praha 7 - Holešovice,50.09121904647756,14.463323953522444,2,False
3970507340,Pronájem bytu 1+kk 65 m²,26000,Praha 5 - Radlice,50.04242104647756,14.408468953522444,2,False
4259848780,Prodej bytu 1+kk 28 m² (Jednopodlažní),5211000,Praha 9 - Vysočany,50.09253504647756,14.515684953522443,2,False
2420491596,Prodej bytu 1+kk 70 m²,10162000,Praha 6 - Ruzyně,50.078673046477554,14.311362953522444,2,False
406921804,Prodej bytu 1+kk 42 m²,7934000,Praha 5 - Smíchov,50.04811704647756,14.411313953522445,2,False
2907972172,Prodej bytu 1+kk 45 m²,8468000,Praha 8 - Karlín,50.08122104647756,14.466463953522444,2,False
1336836684,Prodej bytu 1+kk 56 m²,9459000,Praha 10 - Dolní Měcholupy,50.05331604647756,14.567278953522443,2,False
450896460,Prodej bytu 1+kk 57 m²,7772000,Praha 8 - Bohnice,50.11773104647756,14.436277953522444,2,False
1660756556,Prodej bytu 1+kk 33 m²,2723000,Praha 4 - Podolí,50.04596904647756,14.434579953522444,2,False
4023657036,Pronájem bytu 1+kk 40 m²,19000,Praha 10 - Hostivař,50.04102504647756,14.540475953522444,2,False
3821670988,Pronájem bytu 1+kk 54 m² (Jednopodlažní),26000,Praha 6 - Bubeneč,50.09088004647756,14.413221953522443,2,False
3892654668,Pronájem bytu 1+kk 45 m²,19000,Praha 9,50.09762804647756,14.530834953522444,2,False
2529825356,Pronájem bytu 1+kk 40 m² (Jednopodlažní),18000,Praha 4 - Chodov,50.01806804647756,14.526048953522444,2,False
2109420108,Pronájem bytu 1+kk 41 m²,23000,Praha 10 - Dolní Měcholupy,50.05350704647756,14.566306953522444,2,False
3995214412,Prodej bytu 1+kk 89 m²,13694000,Praha 4 - Modřany,50.00335904647756,14.416623953522445,2,False
1686798924,Prodej bytu 1+kk 40 m²,5784000,Praha 10 - Hostivař,50.04399704647756,14.554870953522444,2,False
3417470284,Prodej bytu 1+kk 39 m²,6408000,Praha 10 - Strašnice,50.05261404647756,14.509841953522445,2,False
2275467852,Pronájem bytu 1+kk 41 m² (Jednopodlažní),20000,Praha 10 - Horní Měcholupy,50.02843304647756,14.580334953522444,2,False
169550412,Pronájem bytu 1+kk 35 m²,22000,Praha 9 - Libeň,50.086435046477554,14.496134953522445,2,False
1224348236,Pronájem bytu 1+kk 52 m² (Jednopodlažní),19000,Praha 5 - Smíchov,50.06389404647756,14.416141953522445,2,False
167383628,Pronájem bytu 1+kk 19 m²,13000,Praha 10 - Vinohrady,50.06142604647756,14.477353953522444,2,False
519705164,Prodej bytu 1+kk 29 m²,5407000,Praha 8 - Kobylisy,50.11379404647756,14.477657953522444,2,False
1609179724,Pronájem bytu 1+kk 56 m²,29000,Praha 5 - Smíchov,50.06152904647756,14.410580953522445,2,False
1861882444,Pronájem bytu 1+kk 29 m²,17000,Praha 5 - Jinonice,50.04779604647756,14.394459953522444,2,False
3413320268,Pronájem bytu 1+kk 44 m²,22000,Praha 9 - Vysočany,50.09968404647756,14.528328953522443,2,False
625353292,Pronájem bytu 1+kk 35 m²,21000,Praha 9 - Vysočany,50.09784904647756,14.511003953522444,2,False
306586188,Pronájem bytu 1+kk 35 m²,19000,Praha 4 - Kamýk,50.00565504647756,14.459011953522444,2,False
3494126156,Pronájem bytu 1+kk 40 m²,23000,Praha 3 - Žižkov,50.07678804647755,14.489716953522445,2,False
3995910732,Prodej bytu 1+kk 35 m²,8503000,Praha 6 - Liboc,50.07872604647756,14.336987953522444,2,False
989484364,Prodej bytu 1+kk 52 m²,3244000,Praha 10 - Dolní Měcholupy,50.05350704647756,14.566306953522444,2,False
3804480076,Prodej bytu 1+kk 52 m² (Jednopodlažní),2462000,Praha 10,50.03001204647756,14.569104953522444,2,False
4108427852,Prodej bytu 1+kk 95 m² (Jednopodlažní),13419000,Praha 8 - Karlín,50.08150304647756,14.460245953522444,2,False
4041880140,Pronájem bytu 1+kk 22 m²,21000,Praha 5 - Smíchov,50.04801804647756,14.409874953522444,2,False
2414490188,Pronájem bytu 1+kk 37 m²,22000,Praha 10 - Záběhlice,50.04054104647756,14.525864953522444,2,False
1710895692,Pronájem bytu 1+kk 33 m²,16000,Praha 9 - Vysočany,50.09722004647756,14.537878953522444,2,False
3170513484,Prodej bytu 1+kk 45 m²,4299000,Praha 10 - Uhříněves,50.015951046477554,14.613335953522444,2,False
24257100,Pronájem bytu 1+kk 31 m²,21000,Praha 9 - Libeň,50.08600804647756,14.495069953522444,2,False
468656716,Pronájem bytu 1+kk 44 m²,19000,Praha 9 - Letňany,50.12618804647756,14.532030953522444,2,False
579678796,Pronájem bytu 1+kk 49 m²,28000,Praha 7 - Holešovice,50.09028104647756,14.467176953522443,2,False
1244275276,Pronájem bytu 1+kk 27 m²,22000,Praha 7 - Bubeneč,50.08821704647756,14.435282953522444,2,False
1527587404,Pronájem bytu 1+kk 37 m²,20000,Praha 10 - Vršovice,50.054850046477554,14.469775953522444,2,False
2768183884,Pronájem bytu 1+kk 35 m²,22000,Praha 9 - Vysočany,50.090403046477554,14.530796953522444,2,False
3942720076,Pronájem bytu 1+kk 45 m²,20000,Praha 10,50.06828904647756,14.509134953522445,2,False
1432298060,Prodej bytu 1+kk 52 m²,8664000,Praha 8 - Střížkov,50.12016504647756,14.498526953522443,2,False
1106907724,Pronájem bytu 1+kk 49 m²,21000,Praha 10 - Záběhlice,50.04022004647756,14.527450953522443,2,False
973091404,Pronájem bytu 1+kk 36 m² (Jednopodlažní),20000,Praha 3 - Žižkov,50.07317604647756,14.463855953522444,2,False
3358769740,Prodej bytu 1+kk 41 m²,8331000,Praha 10,50.04637304647756,14.531187953522444,2,False
4068487756,Prodej bytu 1+kk 45 m²,10644000,Praha 6 - Břevnov,50.07380104647756,14.353732953522444,2,False
2313818700,Prodej bytu 1+kk 46 m²,7817000,Praha 5 - Smíchov,50.05757004647756,14.390039953522445,2,False
456864332,Pronájem bytu 1+kk 35 m² (Jednopodlažní),28000,Praha 5 - Stodůlky,50.03275904647756,14.335228953522444,2,False
4139856460,Pronájem bytu 1+kk 39 m² (Jednopodlažní),28000,Praha 5 - Stodůlky,50.03275904647756,14.335228953522444,2,False
498009420,Prodej bytu 1+kk 50 m²,7948000,Praha 5 - Radotín,49.97085804647756,14.372987953522443,2,False
1424626252,Pronájem bytu 1+kk 35 m²,16000,Praha 4 - Nusle,50.050474046477554,14.455899953522444,2,False
404361804,Pronájem bytu 1+kk 29 m²,18000,Praha 4 - Nusle,50.04619004647756,14.441261953522444,2,False
2082083404,Pronájem bytu 1+kk 46 m²,32000,Praha 10,50.05697804647755,14.497045953522443,2,False
3370325324,Prodej bytu 1+kk 48 m²,6744000,Praha 9 - Čakovice,50.14466704647756,14.532187953522444,2,False
1884021324,Prodej bytu 1+kk 41 m²,6430000,Praha 9,50.09392704647755,14.523235953522445,2,False
3787702860,Prodej bytu 1+kk 39 m²,5928000,Praha 9 - Vysočany,50.08791604647756,14.503643953522444,2,False
3887669836,Prodej bytu 1+kk 45 m²,6892000,Praha 4 - Krč,50.026949046477554,14.449883953522445,2,False
895689292,Prodej bytu 1+kk 27 m²,5863000,Praha 5 - Smíchov,50.05758904647756,14.420810953522444,2,False
973738572,Prodej bytu 1+kk 50 m²,8807000,Praha 8 - Libeň,50.11555704647756,14.496852953522444,2,False
3372880460,Pronájem bytu 1+kk 46 m²,17000,Praha 10 - Uhříněves,50.01740104647756,14.605576953522444,2,False
44049740,Prodej bytu 1+kk 41 m²,7122000,Praha 9 - Čakovice,50.14466704647756,14.532187953522444,2,False
1728713292,Pronájem bytu 1+kk 26 m²,17000,Praha 3 - Žižkov,50.06535504647756,14.469328953522444,2,False
1141510732,Pronájem bytu 1+kk 41 m²,32000,Praha 5 - Stodůlky,50.03122504647756,14.337040953522443,2,False
889852492,Pronájem bytu 1+kk 56 m²,31000,Praha 5 - Zličín,50.04484404647756,14.296564953522443,2,False
1691296332,Pronájem bytu 1+kk 26 m²,24000,Praha 5 - Smíchov,50.05873304647756,14.409921953522444,2,False
2302284364,Pronájem bytu 1+kk 49 m²,24000,Praha 9 - Libeň,50.08653104647755,14.496544953522443,2,False
4230112588,Prodej bytu 1+kk 24 m²,6510000,Praha 3 - Žižkov,50.07363304647755,14.459606953522444,2,False
3335901772,Prodej bytu 1+kk 35 m²,7556000,Praha 10 - Malešice,50.06813604647756,14.512322953522444,2,False
1305813580,Pronájem bytu 1+kk 48 m²,17000,Praha 9 - Letňany,50.12781004647756,14.530745953522445,2,False
1212424780,Prodej bytu 1+kk 93 m²,9971000,Praha 4 - Modřany,50.00235904647756,14.414381953522444,2,False
2249908812,Prodej bytu 1+kk 46 m²,8081000,Praha 10 - Vršovice,50.05923304647756,14.493845953522444,2,False
808063564,Pronájem bytu 1+kk 50 m²,14000,Praha 6 - Řepy,50.05238904647756,14.319338953522443,2,False
3381027916,Prodej bytu 1+kk 46 m²,14983000,Praha 1 - Malá Strana,50.07671904647756,14.418281953522444,2,False
4200206924,Pronájem bytu 1+kk 41 m²,18000,Praha 4 - Modřany,49.99994104647756,14.413769953522444,2,False
3680113228,Prodej bytu 1+kk 39 m²,8716000,Praha 6 - Liboc,50.07936704647756,14.337035953522443,2,False
1411506764,Pronájem bytu 1+kk 35 m² (Jednopodlažní),18000,Praha 1 - Nové Město,50.07906204647756,14.443437953522444,2,False
3639301452,Prodej bytu 1+kk 41 m²,8468000,Praha 2 - Vinohrady,50.05934004647756,14.452670953522444,2,False
64230732,Prodej bytu 1+kk 57 m²,10292000,Praha 5 - Smíchov,50.06402804647756,14.419649953522445,2,False
2583347788,Pronájem bytu 1+kk 65 m²,28000,Praha 7 - Holešovice,50.09660904647755,14.465937953522443,2,False
3495563852,Pronájem bytu 1+kk 44 m² (Jednopodlažní),22000,Praha 10 - Uhříněves,50.01672904647756,14.610161953522445,2,False
1448743500,Pronájem bytu 1+kk 36 m²,22000,Praha 5 - Smíchov,50.05808504647756,14.420458953522443,2,False
120201804,Prodej bytu 1+kk 57 m²,8186000,Praha 6 - Liboc,50.07754304647756,14.335663953522443,2,False
2488930892,Pronájem bytu 1+kk 62 m²,29000,Praha 3 - Žižkov,50.066324046477554,14.461127953522444,2,False
1934443596,Pronájem bytu 1+kk 46 m²,21000,Praha 9 - Hloubětín,50.09518304647756,14.567176953522443,2,False
3644465740,Pronájem bytu 1+kk 48 m²,35000,Praha 6,50.086798046477554,14.409283953522444,2,False
4116320844,Pronájem bytu 1+kk 61 m²,26000,Praha 4 - Krč,50.02850204647756,14.457031953522444,2,False
3852939852,Pronájem bytu 1+kk 41 m²,21000,Praha 9 - Střížkov,50.117395046477554,14.505247953522444,2,False
2781819468,Pronájem bytu 1+kk 32 m²,23000,Praha 4 - Krč,50.02840204647756,14.472703953522444,2,False
3069059660,Prodej bytu 1+kk 52 m²,7034000,Praha 10 - Horní Měcholupy,50.03329304647756,14.571987953522443,2,False
2267820620,Prodej bytu 1+kk 41 m² (Jednopodlažní),8077000,Praha 5 - Hlubočepy,50.01936204647755,14.392614953522443,2,False
2054820428,Pronájem bytu 1+kk 41 m²,22000,Praha 9 - Hloubětín,50.09638804647756,14.539986953522444,2,False
905880908,Pronájem bytu 1+kk 45 m²,18000,Praha 10 - Uhříněves,50.015799046477554,14.616376953522444,2,False
3746488908,Prodej bytu 1+kk 54 m² (Jednopodlažní),7022000,Praha 4 - Záběhlice,50.04451204647756,14.515524953522444,2,False
1458365004,Pronájem bytu 1+kk 36 m²,27000,Praha 7 - Holešovice,50.08901404647756,14.467600953522444,2,False
3936625228,Pronájem bytu 1+kk 45 m²,18000,Praha 6 - Suchdol,50.12069504647756,14.380328953522444,2,False
2197652044,Prodej bytu 1+kk 46 m²,9650000,Praha 3 - Vinohrady,50.06485904647756,14.478370953522443,2,False
1868702284,Prodej bytu 1+kk 52 m²,12116000,Praha 5,50.04641504647756,14.407591953522443,2,False
3312063052,Prodej bytu 1+kk 37 m²,5341000,Praha 9 - Střížkov,50.117975046477554,14.504266953522444,2,False
1948660300,Pronájem bytu 1+kk 50 m²,29000,Praha 3 - Vinohrady,50.06555404647756,14.463001953522443,2,False
979510604,Prodej bytu 1+kk 33 m²,5993000,Praha 9,50.09392704647755,14.523235953522445,2,False
3413255500,Prodej bytu 1+kk 31 m²,5863000,Praha 9,50.09392704647755,14.523235953522445,2,False
2595882316,Prodej bytu 1+kk 33 m²,5863000,Praha 9 - Kbely,50.11861604647756,14.564635953522444,2,False
283911500,Prodej bytu 1+kk 33 m²,5993000,Praha 9 - Kbely,50.11861604647756,14.564635953522444,2,False
527574348,Prodej bytu 1+kk 33 m²,6123000,Praha 9 - Kbely,50.11861604647756,14.564635953522444,2,False
2062038348,Prodej bytu 1+kk 44 m²,7504000,Praha 5 - Hlubočepy,50.01740504647756,14.388075953522444,2,False
314581580,Pronájem bytu 1+kk 27 m²,14000,Praha 6 - Ruzyně,50.06401304647756,14.314820953522444,2,False
1033937484,Prodej bytu 1+kk 40 m² (Podkrovní),0,Praha 1 - Nové Město,50.06318504647756,14.429685953522444,2,False
959717964,Pronájem bytu 1+kk 31 m²,18000,Praha 4 - Chodov,50.02880704647756,14.512012953522444,2,False
3860017740,Prodej bytu 1+kk 46 m²,12287000,Praha 6,50.08859504647756,14.408975953522445,2,False
576598604,Pronájem bytu 1+kk 35 m²,19000,Praha 9 - Prosek,50.10959804647756,14.502937953522444,2,False
3494720076,Pronájem bytu 1+kk 48 m²,25000,Praha 3 - Žižkov,50.07492604647756,14.491958953522444,2,False
2030182988,Pronájem bytu 1+kk 53 m²,24000,Praha 6 - Bubeneč,50.09616304647756,14.413536953522444,2,False
2304844364,Pronájem bytu 1+kk 33 m²,16000,Praha 5 - Jinonice,50.045439046477554,14.391113953522444,2,False
2389779020,Pronájem bytu 1+kk 40 m²,20000,Praha 10 - Záběhlice,50.04333704647755,14.521203953522445,2,False
2607161932,Pronájem bytu 1+kk 57 m²,22000,Praha 8 - Libeň,50.09316804647756,14.488834953522444,2,False
3729793612,Pronájem bytu 1+kk 48 m²,29000,Praha 3 - Žižkov,50.07550604647756,14.471668953522444,2,False
2206540364,Pronájem bytu 1+kk 48 m² (Podkrovní),23000,Praha 8 - Libeň,50.09316804647756,14.488834953522444,2,False
1466180172,Pronájem bytu 1+kk 35 m²,22000,Praha 3 - Žižkov,50.07548004647756,14.494585953522444,2,False
2499093068,Pronájem bytu 1+kk 53 m²,41000,Praha 2 - Vinohrady,50.06317004647756,14.448128953522444,2,False
2968855116,Pronájem bytu 1+kk 54 m²,33000,Praha 2 - Vinohrady,50.05987004647756,14.449128953522443,2,False
1844781644,Pronájem bytu 1+kk 50 m²,29000,Praha 3 - Vinohrady,50.06547004647756,14.463328953522444,2,False
2105745996,Pronájem bytu 1+kk 48 m²,22000,Praha 3 - Vinohrady,50.06559604647756,14.466255953522444,2,False
1149579852,Prodej bytu 1+kk 29 m²,5146000,Praha 4 - Chodov,50.029741046477554,14.511695953522445,2,False
52830796,Prodej bytu 1+kk 40 m² (Jednopodlažní),9570000,Praha 1 - Nové Město,50.06441704647756,14.437243953522444,2,False
2409898572,Prodej bytu 1+kk 33 m² (Jednopodlažní),8048000,Praha 1,50.06583204647756,14.437450953522443,2,False
3078894156,Pronájem bytu 1+kk 50 m² (Podkrovní),29000,Praha 3 - Vinohrady,50.06564904647755,14.462964953522444,2,False
2277909068,Pronájem bytu 1+kk 53 m²,19000,Praha 8 - Ďáblice,50.12933604647756,14.497580953522444,2,False
158638668,Prodej bytu 1+kk 32 m²,5919000,Praha 10 - Vršovice,50.059004046477554,14.491437953522444,2,False
2576028236,Pronájem bytu 1+kk 31 m²,19000,Praha 3 - Žižkov,50.07765004647756,14.485671953522443,2,False
801645132,Prodej bytu 1+kk 23 m²,5022000,Praha 10 - Vršovice,50.059004046477554,14.491437953522444,2,False
4026475084,Prodej bytu 1+kk 28 m²,5919000,Praha 10 - Vršovice,50.059004046477554,14.491437953522444,2,False
4140970572,Prodej bytu 1+kk 46 m²,6904000,Praha 9 - Hostavice,50.07435804647756,14.574229953522444,2,False
2408256076,Pronájem bytu 1+kk 35 m² (Jednopodlažní),16000,Praha 9 - Vysočany,50.09740604647756,14.522248953522444,2,False
1653281356,Prodej bytu 1+kk 45 m²,6501000,Praha 10 - Hostivař,50.03169104647756,14.529460953522443,2,False
4283376204,Pronájem bytu 1+kk 32 m² (Jednopodlažní),18000,Praha 4 - Nusle,50.04810904647756,14.456532953522444,2,False
1618948684,Pronájem bytu 1+kk 29 m²,19000,Praha 6 - Střešovice,50.07596404647756,14.396394953522444,2,False
3085034060,Pronájem bytu 1+kk 52 m²,22000,Praha 9 - Letňany,50.12784804647756,14.532151953522444,2,False
2243764812,Pronájem bytu 1+kk 45 m²,26000,Praha 1 - Josefov,50.07754304647756,14.432813953522444,2,False
2922092892,Prodej bytu 1+kk 49 m²,9326000,Praha 5,50.043528046477554,14.393129953522443,2,False
666081628,Prodej bytu 1+kk 49 m²,9559000,Praha 5,50.04353904647756,14.393114953522444,2,False
2268930636,Prodej bytu 1+kk 44 m² (Jednopodlažní),8467000,Praha 7 - Holešovice,50.09755504647756,14.463758953522444,2,False
575849036,Prodej bytu 1+kk 40 m²,8531000,Praha 5 - Radlice,50.04446204647756,14.396376953522443,2,False
33956428,Pronájem bytu 1+kk 61 m²,20000,Praha 8 - Libeň,50.09292004647756,14.488467953522443,2,False
829891148,Pronájem bytu 1+kk 35 m²,22000,Praha 2 - Vinohrady,50.06817404647756,14.457893953522444,2,False
3079062092,Prodej bytu 1+kk 44 m²,7804000,Praha 3 - Žižkov,50.07049404647756,14.477819953522443,2,False
3827836492,Prodej bytu 1+kk 35 m²,6807000,Praha 7 - Holešovice,50.08795004647756,14.440286953522444,2,False
393462348,Prodej bytu 1+kk 53 m² (Jednopodlažní),9887000,Praha 1 - Nové Město,50.06455004647756,14.442913953522444,2,False
573829708,Prodej bytu 1+kk 42 m²,8371000,Praha 1 - Nové Město,50.06761804647756,14.444023953522445,2,False
1528620364,Prodej bytu 1+kk 46 m²,7685000,Praha 8 - Karlín,50.07920704647756,14.457506953522444,2,False
1750331980,Prodej bytu 1+kk 33 m²,5704000,Praha 1 - Nové Město,50.06761804647756,14.444023953522445,2,False
2039800396,Prodej bytu 1+kk 52 m²,9689000,Praha 1 - Nové Město,50.07884804647755,14.448927953522444,2,False
2117964364,Prodej bytu 1+kk 37 m²,8255000,Praha 3 - Vinohrady,50.06246404647756,14.463192953522444,2,False
2665047372,Prodej bytu 1+kk 71 m²,13057000,Praha 8 - Karlín,50.07920704647756,14.457506953522444,2,False
2955588172,Prodej bytu 1+kk 36 m²,7129000,Praha 2 - Vinohrady,50.05869104647756,14.453527953522444,2,False
4127128924,Prodej bytu 1+kk 41 m² (Podkrovní),8992000,Praha 2 - Vinohrady,50.06504304647756,14.445371953522445,2,False
4229993036,Prodej bytu 1+kk 37 m²,7675000,Praha 1 - Nové Město,50.07884804647755,14.448926953522443,2,False
439689804,Pronájem bytu 1+kk 39 m²,22000,Praha 8 - Karlín,50.07757804647756,14.453461953522444,2,False
2437161548,Pronájem bytu 1+kk 41 m²,19000,Praha 8 - Libeň,50.09083404647755,14.490770953522444,2,False
135213644,Prodej bytu 1+kk 27 m² (Jednopodlažní),3742000,Praha 2 - Nové Město,50.06134204647756,14.438516953522443,2,False
3668644428,Pronájem bytu 1+kk 28 m²,16000,Praha 10 - Strašnice,50.06204804647756,14.504173953522445,2,False
1182831180,Pronájem bytu 1+kk 31 m²,19000,Praha 4 - Michle,50.032423046477554,14.463777953522444,2,False
3351274828,Prodej bytu 1+kk 32 m²,10410000,Praha 2 - Vyšehrad,50.05148104647756,14.430779953522444,2,False
2814386764,Pronájem bytu 1+kk 33 m²,15000,Praha 10 - Michle,50.04496604647756,14.481317953522444,2,False
1750540876,Prodej bytu 1+kk 19 m²,4104000,Praha 5 - Hlubočepy,50.020327046477554,14.399979953522443,2,False
84133196,Prodej bytu 1+kk 65 m²,10384000,Praha 8 - Libeň,50.091726046477554,14.485528953522444,2,False
513679948,Prodej bytu 1+kk 56 m²,8104000,Praha 5 - Jinonice,50.03913304647756,14.378093953522445,2,False
17506892,Prodej bytu 1+kk 31 m²,6463000,Praha 2 - Nové Město,50.05710004647756,14.442713953522444,2,False
1388782156,Prodej bytu 1+kk 35 m²,12768000,Praha 1 - Nové Město,50.06982204647756,14.438019953522444,2,False
1774658124,Prodej bytu 1+kk 35 m²,9771000,Praha 1 - Nové Město,50.06982204647756,14.438019953522444,2,False
1153024588,Prodej bytu 1+kk 37 m²,8018000,Praha 9 - Libeň,50.09440404647756,14.506605953522444,2,False
2697863756,Pronájem bytu 1+kk 46 m²,28000,Praha 7,50.089590046477554,14.449251953522444,2,False
954577484,Prodej bytu 1+kk 48 m²,6595000,Praha 9 - Čakovice,50.14466704647756,14.532187953522444,2,False
1397568076,Prodej bytu 1+kk 33 m²,6371000,Praha 5 - Zbraslav,49.95263104647756,14.396945953522444,2,False
632500812,Prodej bytu 1+kk 53 m²,6892000,Praha 5 - Zbraslav,49.95263104647756,14.396945953522444,2,False
2928026188,Pronájem bytu 1+kk 39 m²,22000,Praha 9 - Střížkov,50.11806704647756,14.505766953522444,2,False
4006789708,Prodej bytu 1+kk 29 m²,7034000,Praha 7 - Holešovice,50.08674404647756,14.444925953522445,2,False
4122354252,Pronájem bytu 1+kk 41 m²,37000,Praha 6 - Bubeneč,50.08854904647756,14.408907953522444,2,False
2273583692,Pronájem bytu 1+kk 53 m²,20000,Praha 8 - Troja,50.11377904647755,14.436505953522444,2,False
3097043532,Prodej bytu 1+kk 41 m² (Jednopodlažní),8716000,Praha 8 - Karlín,50.07920704647756,14.457505953522444,2,False
3568509516,Pronájem bytu 1+kk 44 m² (Jednopodlažní),29000,Praha 5 - Smíchov,50.03995304647756,14.422491953522444,2,False
299569740,Pronájem bytu 1+kk 44 m²,20000,Praha 8 - Libeň,50.10217504647756,14.487326953522444,2,False
4207612492,Prodej bytu 1+kk 33 m² (Jednopodlažní),6110000,Praha 7 - Holešovice,50.08622904647756,14.443560953522445,2,False
463848780,Pronájem bytu 1+kk 85 m²,0,Praha 5 - Smíchov,50.06069404647756,14.406510953522444,2,False
1741361740,Pronájem bytu 1+kk 28 m² (Jednopodlažní),28000,Praha 4,50.04529404647756,14.439486953522444,2,False
3620409932,Pronájem bytu 1+kk 45 m²,19000,Praha 5 - Smíchov,50.04306204647756,14.422203953522445,2,False
855315020,Pronájem bytu 1+kk 65 m²,17000,Praha 5 - Smíchov,50.05324004647756,14.410542953522445,2,False
2873172556,Pronájem bytu 1+kk 61 m²,18000,Praha 10 - Záběhlice,50.04199004647756,14.504128953522445,2,False
2329813580,Pronájem bytu 1+kk 57 m² (Jednopodlažní),27000,Praha 3 - Žižkov,50.07305704647756,14.480612953522444,2,False
3756724812,Pronájem bytu 1+kk 36 m²,22000,Praha 6 - Střešovice,50.080027046477554,14.390377953522444,2,False
989106764,Prodej bytu 1+kk 33 m²,4807000,Praha 3 - Žižkov,50.07139004647755,14.465664953522444,2,False
2000982604,Prodej bytu 1+kk 58 m²,12624000,Praha 7 - Holešovice,50.08754904647756,14.464532953522443,2,False
1944785484,Prodej bytu 1+kk 41 m²,6773000,Praha 9 - Letňany,50.12858004647756,14.535130953522444,2,False
3319579212,Pronájem bytu 1+kk 42 m²,29000,Praha 8 - Karlín,50.080660046477554,14.459205953522444,2,False
2984972876,Prodej bytu 1+kk 44 m²,6866000,Praha 9 - Kbely,50.11294804647756,14.543564953522443,2,False
2391220812,Pronájem bytu 1+kk 52 m²,23000,Praha 10 - Vršovice,50.055925046477554,14.478072953522444,2,False
1612964428,Prodej bytu 1+kk 53 m²,6501000,Praha 9 - Hostavice,50.07255004647756,14.573163953522444,2,False
701506892,Prodej bytu 1+kk 52 m²,8336000,Praha 5 - Smíchov,50.05758104647756,14.391385953522445,2,False
1304851788,Prodej bytu 1+kk 41 m²,8455000,Praha 3 - Žižkov,50.07375204647756,14.467100953522444,2,False
3456591180,Prodej bytu 1+kk 49 m²,7035000,Praha 10 - Záběhlice,50.04275304647756,14.505232953522444,2,False
3528090956,Prodej bytu 1+kk 41 m²,6514000,Praha 9 - Vysočany,50.08989504647756,14.523369953522444,2,False
2166694476,Pronájem bytu 1+kk 46 m² (Jednopodlažní),19000,Praha 10 - Strašnice,50.06466904647756,14.530277953522443,2,False
1815093836,Prodej bytu 1+kk 41 m²,7438000,Praha 5 - Košíře,50.04226504647756,14.392718953522444,2,False
252097100,Prodej bytu 1+kk 36 m²,9148000,Praha 7 - Holešovice,50.08754904647756,14.464532953522443,2,False
1791472204,Prodej bytu 1+kk 36 m²,9464000,Praha 7 - Holešovice,50.08754904647756,14.464532953522443,2,False
3560641100,Pronájem bytu 1+kk 50 m²,31000,Praha 9 - Vysočany,50.11199804647756,14.503624953522444,2,False
